tarih,hisse,rapor_giris,tv_kaynak,yf_kaynak,tv_open,tv_high,tv_low,tv_close,tv_prev_close,yf_open,yf_high,yf_low,yf_close,yf_prev_close,yf_1h_open,open_fark_%,giris_tv_fark_%,giris_yf_fark_%,sorun,durum
2026-03-31,AYEN,32.12,cache_saatlik,yfinance,32.12,33.58,31.04,33.58,30.54,32.12,33.58,31.04,33.58,30.54,32.12,0.0,0.0,0.0,OK,OK
2026-03-31,MOBTL,12.0,cache_saatlik,yfinance,12.0,12.8,11.36,12.5,11.77,12.0,12.8,11.36,12.5,11.77,12.0,0.0,0.0,0.0,OK,OK
2026-04-01,ADEL,41.5,cache_saatlik,yfinance,41.5,43.56,41.5,41.5,39.6,41.5,43.56,41.5,41.5,39.6,41.5,0.0,0.0,0.0,OK,OK
2026-04-01,RUBNS,43.5,cache_saatlik,yfinance,43.5,45.66,43.18,45.0,43.52,43.5,45.66,43.18,45.0,43.52,43.5,0.0,0.0,0.0,OK,OK
2026-04-01,VKING,26.98,cache_saatlik,yfinance,26.98,27.2,25.62,25.62,25.46,26.98,27.2,25.62,25.62,25.46,26.98,0.0,0.0,0.0,OK,OK
2026-04-02,BEGYO,4.62,cache_saatlik,yfinance,4.62,4.84,4.42,4.84,4.47,4.62,4.84,4.42,4.84,4.47,4.62,0.0,0.0,0.0,OK,OK
2026-04-02,KNFRT,10.69,cache_saatlik,yfinance,10.69,10.7,10.6,10.63,10.7,10.69,10.7,10.6,10.63,10.7,10.69,0.0,0.0,0.0,OK,OK
2026-04-02,MARTI,1.54,cache_saatlik,yfinance,1.54,1.7,1.52,1.67,1.55,1.54,1.7,1.52,1.67,1.55,1.54,0.0,0.0,0.0,OK,OK
2026-04-02,QUAGR,3.24,cache_saatlik,yfinance,3.24,3.43,3.16,3.22,3.16,3.24,3.43,3.16,3.22,3.16,3.24,0.0,0.0,0.0,OK,OK
2026-04-02,SMRVA,12.38958,cache_saatlik,yfinance,12.3896,13.1074,11.7701,11.8979,12.1339,12.39,13.1078,11.7705,11.8983,12.1343,12.39,0.003,0.0,0.003,OK,OK
2026-04-02,TSGYO,6.33,cache_saatlik,yfinance,6.33,6.57,6.33,6.5,6.58,6.33,6.57,6.33,6.5,6.58,6.33,0.0,0.0,0.0,OK,OK
2026-04-03,BORLS,3.25,cache_saatlik,yfinance,3.25,3.33,2.94,2.94,3.12,3.25,3.33,2.94,2.94,3.12,3.25,0.0,0.0,0.0,OK,OK
2026-04-03,ERCB,57.9,cache_saatlik,yfinance,57.9,60.8,57.05,58.0,56.5,57.9,60.8,57.05,58.0,56.5,57.9,0.0,0.0,0.0,OK,OK
2026-04-03,FADE,17.4,cache_saatlik,yfinance,17.4,18.6,15.52,15.52,17.09,17.4,18.6,15.52,15.52,17.09,17.4,0.0,0.0,0.0,OK,OK
2026-04-03,TURGG,29.08,cache_saatlik,yfinance,29.08,29.64,28.98,29.1,28.98,29.08,29.64,28.98,29.1,28.98,29.08,0.0,0.0,0.0,OK,OK
2026-04-07,CEOEM,23.08,cache_saatlik,yfinance,23.08,23.24,22.5,23.24,21.14,23.08,23.24,22.5,23.24,21.14,23.08,0.0,0.0,0.0,OK,OK
2026-04-07,POLHO,25.02,cache_saatlik,yfinance,25.02,25.3,21.3,21.68,23.5,25.02,25.3,21.3,21.68,23.5,25.02,0.0,0.0,0.0,OK,OK
2026-04-08,LKMNH,15.02,cache_saatlik,yfinance,15.02,15.42,15.02,15.3,14.92,15.02,15.42,15.02,15.3,14.92,15.02,0.0,0.0,0.0,OK,OK
2026-04-08,RGYAS,175.4,cache_saatlik,yfinance,175.4,175.4,169.2,171.0,167.6,175.4,175.4,169.2,171.0,167.6,175.4,0.0,0.0,0.0,OK,OK
2026-04-08,SNICA,3.93,cache_saatlik,yfinance,3.93,3.96,3.9,3.92,3.79,3.93,3.96,3.9,3.92,3.79,3.93,0.0,0.0,0.0,OK,OK
2026-04-09,VRGYO,2.3,cache_saatlik,yfinance,2.3,2.47,2.3,2.47,2.25,2.3,2.47,2.3,2.47,2.25,2.3,0.0,0.0,0.0,OK,OK
2026-04-10,BORLS,3.93,cache_saatlik,yfinance,3.93,3.99,3.89,3.99,3.63,3.93,3.99,3.89,3.99,3.63,3.93,0.0,0.0,0.0,OK,OK
2026-04-13,ALCAR,740.0,cache_saatlik,yfinance,740.0,754.5,730.0,747.5,757.0,740.0,754.5,730.0,747.5,757.0,740.0,0.0,0.0,0.0,OK,OK
2026-04-13,OZATD,260.0,cache_saatlik,yfinance,260.0,273.75,250.5,273.25,252.5,260.0,273.75,250.5,273.25,252.5,260.0,0.0,0.0,0.0,OK,OK
2026-04-13,SMRVA,15.53614,cache_saatlik,yfinance,15.5361,16.2245,14.0317,16.2245,14.7495,15.5367,16.225,14.0322,16.225,14.75,15.5367,0.004,0.0,0.004,OK,OK
2026-04-13,TMPOL,600.0,cache_saatlik,yfinance,600.0,657.5,587.0,628.0,598.0,600.0,657.5,587.0,628.0,598.0,600.0,0.0,0.0,0.0,OK,OK
2026-04-14,GEREL,35.76,cache_saatlik,yfinance,35.76,38.92,35.7,37.34,37.94,35.76,38.92,35.7,37.34,37.94,35.76,0.0,0.0,0.0,OK,OK
2026-04-15,ARENA,28.64,cache_saatlik,yfinance,28.64,29.5,27.5,28.0,28.0,28.64,29.5,27.5,28.0,28.0,28.64,0.0,0.0,0.0,OK,OK
2026-04-15,GENTS,6.89,cache_saatlik,yfinance,6.89,7.43,6.85,7.3,7.26,6.89,7.43,6.85,7.3,7.26,6.89,0.0,0.0,0.0,OK,OK
2026-04-15,OZATD,280.0,cache_saatlik,yfinance,280.0,289.0,272.0,280.0,280.0,280.0,289.0,272.0,280.0,280.0,280.0,0.0,0.0,0.0,OK,OK
2026-04-15,SNPAM,20.06,cache_saatlik,yfinance,20.06,21.22,20.06,21.22,20.96,20.06,21.22,20.06,21.22,20.96,20.06,0.0,0.0,0.0,OK,OK
2026-04-15,VSNMD,91.6,cache_saatlik,yfinance,91.6,97.4,91.5,97.4,88.55,91.6,97.4,91.5,97.4,88.55,91.6,0.0,0.0,0.0,OK,OK
2026-04-16,ADESE,1.13,cache_saatlik,yfinance,1.13,1.19,1.12,1.12,1.1,1.13,1.19,1.12,1.12,1.1,1.13,0.0,0.0,0.0,OK,OK
2026-04-16,SMRVA,20.511638,cache_saatlik,yfinance,20.5116,21.3179,18.6827,19.4792,19.6267,20.5123,21.3187,18.6833,19.4798,19.6273,20.5123,0.003,0.0,0.003,OK,OK
2026-04-16,SUWEN,9.4,cache_saatlik,yfinance,9.4,9.81,9.38,9.57,9.4,9.4,9.81,9.38,9.57,9.4,9.4,0.0,0.0,0.0,OK,OK
2026-04-16,VSNMD,102.1,cache_saatlik,yfinance,102.1,105.4,95.8,99.15,97.4,102.1,105.4,95.8,99.15,97.4,102.1,0.0,0.0,0.0,OK,OK
2026-04-17,MERCN,19.76,cache_saatlik,yfinance,19.76,21.04,19.41,20.08,19.14,19.76,21.04,19.41,20.08,19.14,19.76,0.0,0.0,0.0,OK,OK
2026-04-20,AKCNS,223.0,cache_saatlik,yfinance,223.0,224.5,211.9,217.9,214.8,223.0,224.5,211.9,217.9,214.8,214.8,0.0,0.0,0.0,OK,OK
2026-04-20,AKYHO,2.69,cache_saatlik,yfinance,2.69,2.85,2.65,2.8,2.7,2.69,2.85,2.65,2.8,2.7,2.7,0.0,0.0,0.0,OK,OK
2026-04-20,ALCAR,807.5,cache_saatlik,yfinance,807.5,822.5,806.0,808.5,829.0,807.5,822.5,806.0,808.5,829.0,829.0,0.0,0.0,0.0,OK,OK
2026-04-20,BANVT,162.0,cache_saatlik,yfinance,162.0,168.8,162.0,165.7,165.5,162.0,168.8,162.0,165.7,165.5,165.5,0.0,0.0,0.0,OK,OK
2026-04-20,CRFSA,200.0,cache_saatlik,yfinance,200.0,200.8,172.8,172.8,192.0,200.0,200.8,172.8,172.8,192.0,192.0,0.0,0.0,0.0,OK,OK
2026-04-20,DURDO,4.6,cache_saatlik,yfinance,4.6,5.07,4.48,4.66,4.63,4.6,5.07,4.48,4.66,4.63,4.63,0.0,0.0,0.0,OK,OK
2026-04-20,ELITE,30.46,cache_saatlik,yfinance,30.46,31.58,30.3,30.8,30.46,30.46,31.58,30.3,30.8,30.46,30.46,0.0,0.0,0.0,OK,OK
2026-04-20,FENER,2.9,cache_saatlik,yfinance,2.9,2.95,2.89,2.89,3.21,2.9,2.95,2.89,2.89,3.21,3.21,0.0,0.0,0.0,OK,OK
2026-04-20,HATEK,16.55,cache_saatlik,yfinance,16.55,16.73,15.83,16.03,16.58,16.55,16.73,15.83,16.03,16.58,16.58,0.0,0.0,0.0,OK,OK
2026-04-20,IZFAS,70.55,cache_saatlik,yfinance,70.55,74.65,65.15,72.4,72.35,70.55,74.65,65.15,72.4,72.35,72.35,0.0,0.0,0.0,OK,OK
2026-04-20,KLRHO,121.8,cache_saatlik,yfinance,121.8,129.2,110.2,110.2,119.9,121.8,129.2,110.2,110.2,119.9,119.9,0.0,0.0,0.0,OK,OK
2026-04-20,KRGYO,2.91,cache_saatlik,yfinance,2.91,2.94,2.86,2.87,2.9,2.91,2.94,2.86,2.87,2.9,2.9,0.0,0.0,0.0,OK,OK
2026-04-20,MEGAP,2.86,cache_saatlik,yfinance,2.86,2.99,2.86,2.99,2.72,2.86,2.99,2.86,2.99,2.72,2.72,0.0,0.0,0.0,OK,OK
2026-04-20,PAPIL,18.5,cache_saatlik,yfinance,18.5,18.59,17.03,17.04,18.28,18.5,18.59,17.03,17.04,18.28,18.28,0.0,0.0,0.0,OK,OK
2026-04-20,PRDGS,8.18,cache_saatlik,yfinance,8.18,8.32,8.0,8.32,7.57,8.18,8.32,8.0,8.32,7.57,7.57,0.0,0.0,0.0,OK,OK
2026-04-20,SKYLP,328.25,cache_saatlik,yfinance,328.25,361.5,315.25,354.25,329.25,328.25,361.5,315.25,354.25,329.25,329.25,0.0,0.0,0.0,OK,OK
2026-04-21,KARTN,101.0,cache_saatlik,yfinance,101.0,103.9,94.2,97.95,94.5,101.0,103.9,94.2,97.95,94.5,101.0,0.0,0.0,0.0,OK,OK
2026-04-21,TCKRC,104.5,cache_saatlik,yfinance,104.5,113.2,101.0,104.9,103.0,104.5,113.2,101.0,104.9,103.0,104.5,0.0,0.0,0.0,OK,OK
2026-04-21,ULUSE,247.6,cache_saatlik,yfinance,247.6,261.0,247.0,250.5,237.3,247.6,261.0,247.0,250.5,237.3,247.6,0.0,0.0,0.0,OK,OK
2026-04-22,ESEN,4.9,cache_saatlik,yfinance,4.9,5.1,4.27,4.27,4.74,4.9,5.1,4.27,4.27,4.74,4.9,0.0,0.0,0.0,OK,OK
2026-04-22,PKART,100.0,cache_saatlik,yfinance,100.0,105.4,98.65,105.4,95.85,100.0,105.4,98.65,105.4,95.85,100.0,0.0,0.0,0.0,OK,OK
2026-04-22,SAMAT,5.74,cache_saatlik,yfinance,5.74,5.78,5.52,5.6,5.77,5.74,5.78,5.52,5.6,5.77,5.74,0.0,0.0,0.0,OK,OK
2026-04-24,HOROZ,73.0,cache_saatlik,yfinance,73.0,75.55,71.0,71.3,70.4,73.0,75.55,71.0,71.3,70.4,73.0,0.0,0.0,0.0,OK,OK
2026-04-24,SEKUR,8.34,cache_saatlik,yfinance,8.34,8.64,8.06,8.64,7.86,8.34,8.64,8.06,8.64,7.86,8.34,0.0,0.0,0.0,OK,OK
2026-04-27,MEGMT,81.5,cache_saatlik,yfinance,81.5,86.0,81.5,83.55,79.3,81.5,86.0,81.5,83.55,79.3,81.5,0.0,0.0,0.0,OK,OK
2026-04-27,YESIL,1.71,cache_saatlik,yfinance,1.71,1.81,1.67,1.69,1.65,1.71,1.81,1.67,1.69,1.65,1.71,0.0,0.0,0.0,OK,OK
