tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-06-18,BMSTL,elenen,orta,11.3,0.615,97.3,1dk,gun_sonu,96.0,18:09,-1.37,1.23,-2.72,16:53,13:36,98.5,94.65
2026-06-18,BRKO,elenen,tepe,5.9,0.825,15.0,1dk,gun_sonu,15.4,18:09,2.63,2.67,-0.07,18:09,13:55,15.4,14.99
2026-06-18,BRMEN,elenen,tepe,28.5,1.01,13.62,1dk,hedef,14.0286,13:55,2.97,9.1,2.79,18:09,12:55,14.86,14.0
2026-06-18,INFO,elenen,orta,6.3,0.588,4.51,1dk,hedef,4.6453,10:02,2.97,8.2,-3.55,18:08,13:45,4.88,4.35
2026-06-18,IZINV,elenen,orta,14.9,0.587,71.8,1dk,stop,69.646,10:15,-3.03,0.0,-10.1,10:00,14:47,71.8,64.55
2026-06-18,OYYAT,elenen,orta,38.3,0.476,50.65,1dk,hedef,52.1695,10:01,2.97,4.24,-10.01,10:02,18:08,52.8,45.58
2026-06-18,PRKME,elenen,orta,13.6,0.309,19.66,1dk,hedef,20.2498,10:02,2.97,5.9,-3.31,15:30,11:00,20.82,19.01
2026-06-18,TURGG,elenen,orta,18.6,0.247,31.84,1dk,stop,30.8848,10:16,-3.03,2.2,-8.29,10:05,17:45,32.54,29.2
2026-06-19,ATEKS,elenen,orta,5.1,0.713,143.3,1dk,stop,139.001,13:55,-3.03,-1.19,-9.98,12:55,18:08,141.6,129.0
2026-06-19,BRKO,elenen,tepe,5.7,0.915,16.0,1dk,gun_sonu,16.0,18:09,-0.03,0.12,0.0,17:55,18:09,16.02,16.0
2026-06-19,BRMEN,elenen,tepe,5.6,1.121,16.34,1dk,gun_sonu,16.34,18:08,-0.03,0.0,-2.08,18:08,13:55,16.34,16.0
2026-06-19,DMSAS,elenen,orta,14.7,0.351,9.5,1dk,hedef,9.785,10:27,2.97,4.95,-0.84,12:41,10:00,9.97,9.42
2026-06-19,FRIGO,elenen,orta,63.8,0.289,1.84,1dk,hedef,1.8952,10:00,2.97,7.07,0.0,10:03,18:09,1.97,1.84
2026-06-19,INFO,elenen,orta,5.6,0.751,4.98,1dk,hedef,5.1294,10:01,2.97,7.63,-0.6,10:14,10:00,5.36,4.95
2026-06-19,ISGSY,elenen,orta,5.4,0.762,125.0,1dk,hedef,128.75,10:12,2.97,5.44,-2.32,10:18,10:00,131.8,122.1
2026-06-19,KLYPV,elenen,orta,7.9,0.605,66.1,1dk,stop,64.117,10:20,-3.03,1.29,-5.3,10:00,10:49,66.95,62.6
2026-06-19,LYDYE,elenen,orta,7.0,0.244,13862.5,1dk,hedef,14278.375,10:06,2.97,5.32,-0.81,10:06,14:22,14600.0,13750.0
2026-06-19,OZATD,elenen,orta,7.7,0.78,1532.0,1dk,hedef,1577.96,10:00,2.97,4.37,-2.15,10:00,18:09,1599.0,1499.0
2026-06-19,SNICA,elenen,orta,5.6,0.281,4.24,1dk,gun_sonu,4.15,18:08,-2.16,0.47,-2.59,10:00,14:30,4.26,4.13
2026-06-19,YAYLA,elenen,orta,20.9,0.317,28.82,1dk,stop,27.9554,10:15,-3.03,0.21,-13.67,10:00,18:08,28.88,24.88
2026-06-22,BAKAB,elenen,tepe,6.3,1.046,56.35,1dk,hedef,58.0405,10:19,2.97,3.73,-4.53,10:22,17:12,58.45,53.8
2026-06-22,BOBET,elenen,orta,19.0,0.427,20.98,1dk,stop,20.3506,10:20,-3.03,0.1,-3.53,10:05,10:32,21.0,20.24
2026-06-22,DGGYO,elenen,tepe,26.7,1.22,46.0,1dk,stop,44.62,10:18,-3.03,1.57,-11.96,10:00,11:11,46.72,40.5
2026-06-22,DMRGD,elenen,tepe,5.9,0.891,11.08,1dk,hedef,11.4124,10:00,2.97,5.6,-0.27,13:08,10:57,11.7,11.05
2026-06-22,ISFIN,elenen,tepe,5.4,0.878,20.98,1dk,gun_sonu,20.66,18:08,-1.56,1.05,-1.81,10:07,17:59,21.2,20.6
2026-06-22,MTRYO,elenen,orta,7.4,0.667,11.42,1dk,hedef,11.7626,10:12,2.97,3.68,-2.8,10:13,10:00,11.84,11.1
2026-06-22,PSDTC,elenen,orta,13.1,0.339,130.2,1dk,gun_sonu,130.7,18:05,0.35,0.38,-2.07,18:05,10:00,130.7,127.5
2026-06-22,SEKUR,elenen,orta,8.0,0.7,8.37,1dk,hedef,8.6211,10:31,2.97,22.22,0.0,18:08,10:30,10.23,8.37
2026-06-23,AYDEM,elenen,orta,6.5,0.671,27.38,1dk,stop,26.5586,11:22,-3.03,0.0,-5.04,10:00,17:41,27.38,26.0
