tarih,hisse,kat,baseline_tl,kum_ciro_tl,tetik_bar,tetik_saat,giris,mfe_gun_kalan_%,mae_gun_kalan_%,kapanis_gun_%,mfe_5g_%,mae_5g_%,mfe_t1,mae_t1,kapanis_t1,mfe_t2,mae_t2,kapanis_t2,mfe_t3,mae_t3,kapanis_t3,mfe_t5,mae_t5,kapanis_t5
2025-03-19,SELVA,5.73,23827494.0,136612161.0,2,2025-03-19 11:00,1.2014,4.93,-0.49,-0.49,4.93,-21.67,2.96,-10.34,-7.88,-7.88,-16.75,-16.75,-13.79,-21.67,-16.75,-9.36,-15.27,-13.79
2025-12-11,SELVA,5.92,49925294.0,295342681.0,1,2025-12-11 10:00,2.71,4.06,-14.39,4.06,9.96,-14.39,9.96,-3.69,-0.37,4.43,-6.64,3.32,8.86,-0.74,7.38,3.69,-5.17,-3.32
2026-01-29,SELVA,6.58,58046231.0,382024943.0,1,2026-01-29 10:00,3.12,8.65,-4.49,-4.49,8.65,-17.63,-4.49,-13.78,-13.46,-7.05,-15.06,-9.62,-8.97,-14.1,-14.1,-11.54,-17.63,-15.38
2026-04-27,SELVA,4.17,243089274.0,1013101426.0,3,2026-04-27 12:00,2.81,6.05,-5.34,-5.34,6.05,-15.3,-5.69,-10.32,-9.96,-6.41,-13.52,-13.17,-7.47,-13.17,-12.46,-10.68,-15.3,-12.46
2026-04-14,SERNT,4.41,109979541.0,485076443.0,2,2026-04-14 11:00,10.49,0.0,-2.57,0.0,8.67,-17.06,8.67,-9.91,-9.91,-8.01,-15.92,-15.35,-12.3,-17.06,-13.06,-8.67,-12.77,-12.49
2026-04-15,SERNT,4.18,120239254.0,502678495.0,3,2026-04-15 12:00,9.88,2.23,-4.35,-4.35,2.23,-11.94,-2.33,-10.73,-10.12,-6.88,-11.94,-7.69,-5.77,-9.21,-8.3,-5.06,-8.91,-8.1
2024-09-19,SILVR,5.51,22551637.0,124260944.0,1,2024-09-19 10:00,2.7,4.67,-5.62,-5.62,15.24,-9.52,-1.71,-9.05,-9.05,0.0,-9.52,0.0,8.57,-3.81,2.86,15.24,8.19,12.86
2024-11-01,SILVR,4.16,31680598.0,131723870.0,3,2024-11-01 12:00,2.7643,4.84,-0.93,0.28,4.84,-8.19,4.19,-6.6,-3.72,1.4,-5.21,-3.44,-2.05,-8.19,-4.09,-4.28,-6.98,-5.3
2025-04-30,SILVR,4.71,4545767.0,21395124.0,1,2025-04-30 10:00,2.2757,6.5,-6.21,1.13,6.5,-9.04,0.62,-4.97,-1.81,-2.26,-6.27,-4.86,-4.29,-7.06,-6.78,-5.31,-8.64,-6.78
2025-07-30,SILVR,4.16,7508524.0,31260701.0,3,2025-07-30 12:00,2.7026,2.0,-4.19,0.95,14.18,-4.19,11.04,-2.47,10.94,14.18,5.23,13.99,13.7,3.9,9.71,8.47,2.0,5.71
2025-09-19,SILVR,4.01,10969932.0,43990258.0,3,2025-09-19 12:00,3.0728,6.86,-2.85,6.86,9.67,-9.96,8.03,0.42,1.67,4.94,-3.26,-1.59,-0.84,-9.96,-5.1,9.67,-3.67,6.09
2024-10-10,SKTAS,4.5,18189032.0,81870936.0,3,2024-10-10 12:00,2.4623,0.0,-1.71,0.0,27.35,-4.27,8.55,-4.27,-3.85,5.77,-3.21,5.77,16.24,16.24,16.24,27.35,14.96,16.03
2024-10-16,SKTAS,4.64,25963782.0,120532926.0,1,2024-10-16 10:00,2.9884,4.75,-8.63,0.7,15.49,-8.63,4.93,-5.28,-4.4,5.11,1.23,5.11,15.49,-0.7,4.05,2.46,-7.75,-6.87
2024-10-21,SKTAS,4.62,46516120.0,214743672.0,2,2024-10-21 11:00,3.2988,1.59,-10.05,-5.74,1.59,-19.3,-3.03,-10.53,-8.77,-7.18,-16.43,-15.63,-12.92,-16.59,-15.63,-15.47,-18.82,-17.7
2024-11-15,SKYMD,4.57,14761600.0,67484556.0,2,2024-11-15 11:00,11.14,2.42,-6.73,-5.83,2.42,-7.09,-2.69,-7.09,-3.77,-1.26,-5.3,-3.32,-1.71,-5.75,-4.58,2.24,-1.97,-1.97
2024-12-16,SKYMD,6.35,28190160.0,178983549.0,2,2024-12-16 11:00,11.99,2.0,-2.42,0.42,21.93,-8.34,3.0,-1.17,-0.92,0.0,-5.0,-3.75,3.09,-8.34,3.09,21.93,10.93,21.85
2024-07-31,SMART,4.71,67673917.0,318590748.0,3,2024-07-31 12:00,37.84,5.5,-2.96,-2.75,5.5,-14.48,1.43,-2.75,-1.06,-0.11,-6.82,-5.02,-9.36,-14.48,-14.01,-10.94,-14.22,-12.05
2024-09-10,SMART,5.49,32468723.0,178407079.0,1,2024-09-10 10:00,32.66,4.47,-6.98,-6.98,7.23,-13.41,-6.18,-13.41,-12.8,-5.82,-12.61,-10.47,-7.96,-12.55,-8.94,7.23,-3.37,-2.33
2025-07-09,SMART,4.49,25729054.0,115606112.0,2,2025-07-09 11:00,24.58,4.56,-0.9,0.33,5.37,-2.6,1.46,-1.14,-0.9,0.98,-2.44,-1.79,-0.41,-2.2,-2.03,3.99,0.49,2.2
2025-08-08,SMART,4.64,40865554.0,189472863.0,1,2025-08-08 10:00,29.32,0.0,-7.57,-7.5,0.0,-7.57,-3.89,-7.23,-5.05,-0.61,-6.07,-1.91,-1.02,-2.8,-2.59,-1.09,-4.37,-1.77
2026-02-11,SMART,6.38,23389106.0,149226573.0,1,2026-02-11 10:00,26.26,0.0,-2.97,0.0,29.47,-2.97,9.98,5.26,9.98,20.94,20.94,20.94,29.47,14.01,22.62,21.17,10.05,10.05
2026-02-16,SMART,6.35,33676473.0,213772457.0,1,2026-02-16 10:00,32.38,5.0,-7.54,-0.56,5.0,-19.64,2.9,-4.08,-0.86,-1.73,-10.75,-10.75,-13.4,-19.64,-19.64,-4.88,-12.91,-4.88
2025-06-17,SMRVA,4.97,135704552.0,674945333.0,3,2025-06-17 12:00,39.5877,3.83,-1.14,2.63,8.89,-20.37,8.89,0.1,5.71,7.85,-4.82,-4.82,-7.8,-14.31,-14.31,-12.17,-20.37,-15.95
2025-08-28,SMRVA,8.12,245915785.0,1996592602.0,1,2025-08-28 10:00,42.7146,22.12,-0.05,-0.05,22.12,-10.04,-3.22,-10.04,-8.29,0.87,-7.55,0.87,10.96,3.59,10.96,7.27,-3.31,1.2
2026-04-13,SMRVA,4.12,199276894.0,821610032.0,3,2026-04-13 12:00,15.0347,7.91,-6.67,7.91,41.79,-6.67,18.71,12.16,18.71,30.54,21.98,30.54,41.79,24.26,29.56,40.35,22.83,40.35
2026-04-16,SMRVA,4.52,305498229.0,1381136904.0,2,2026-04-16 11:00,20.6493,2.38,-6.71,-5.67,12.38,-17.19,-1.81,-13.52,-7.05,2.19,-10.57,2.19,12.38,-8.0,-8.0,-9.95,-16.0,-15.95
2025-03-12,SNGYO,4.03,64596250.0,260452954.0,3,2025-03-12 12:00,3.42,1.17,-1.46,-1.17,10.23,-2.34,5.26,-0.29,2.34,3.51,0.58,1.75,8.19,1.17,4.97,3.8,-2.34,-2.34
2024-11-14,SNICA,4.06,34301488.0,139103544.0,2,2024-11-14 11:00,5.3,1.51,-0.57,-0.19,1.89,-4.53,0.75,-0.75,-0.38,0.38,-0.75,-0.38,0.38,-2.64,-2.64,1.89,-4.34,-2.26
2025-10-30,SNICA,4.22,98705357.0,416594505.0,3,2025-10-30 12:00,5.15,1.94,-0.39,-0.39,2.91,-5.24,2.91,-5.24,0.19,1.94,-3.3,-3.11,-2.91,-4.66,-4.08,-4.08,-5.24,-5.24
2025-12-19,SNICA,4.72,49811278.0,234915795.0,3,2025-12-19 12:00,4.3,4.19,-2.79,1.4,9.77,-3.49,9.77,0.0,0.0,2.56,-2.09,-0.47,1.86,-2.09,-2.09,-1.16,-3.49,-3.26
2022-08-10,SNPAM,4.56,139329.0,635229.0,3,2022-08-10 17:00,2.8348,0.83,0.0,0.83,18.03,0.0,5.58,4.39,4.39,7.95,4.39,7.95,14.47,10.56,14.47,17.44,16.73,17.44
2022-08-11,SNPAM,4.31,169486.0,730816.0,3,2022-08-11 17:00,2.9929,0.0,-1.12,-1.12,11.8,-1.12,2.25,-1.12,2.25,8.43,4.72,8.43,11.8,11.69,11.69,10.11,2.25,2.81
2022-08-24,SNPAM,4.05,415401.0,1681085.0,1,2022-08-24 12:00,4.4288,0.0,-1.29,-1.29,0.0,-12.68,-6.61,-11.16,-11.16,-5.09,-5.85,-5.85,-5.85,-12.68,-5.85,-9.64,-12.68,-12.68
2023-05-18,SNPAM,5.57,182725.0,1018360.0,3,2023-05-18 17:00,4.2539,0.0,0.0,0.0,1.19,-7.51,1.19,0.0,0.0,-0.4,-7.51,-2.37,-5.53,-5.93,-5.53,-4.98,-6.32,-6.32
2023-06-08,SNPAM,4.04,372382.0,1504342.0,3,2023-06-08 17:00,4.6373,0.07,0.0,0.07,17.04,-7.11,4.5,-7.11,0.8,0.8,0.8,0.8,-2.83,-6.45,-2.83,17.04,12.4,16.03
2023-06-15,SNPAM,5.39,531106.0,2865151.0,3,2023-06-15 17:00,5.4276,0.0,-0.87,-0.87,2.23,-16.05,2.23,-3.16,-0.31,-0.25,-4.58,-4.58,-5.39,-5.45,-5.45,-8.8,-16.05,-12.02
2023-07-13,SNPAM,4.59,796917.0,3656438.0,3,2023-07-13 17:00,6.6886,0.0,0.0,0.0,9.4,-4.78,8.3,8.3,8.3,9.4,8.3,9.1,9.2,0.55,0.75,-4.22,-4.47,-4.22
2023-07-14,SNPAM,4.5,974303.0,4388430.0,1,2023-07-14 12:00,7.2435,0.0,0.0,0.0,1.02,-13.65,1.02,0.0,0.74,0.84,-7.15,-6.96,-7.38,-12.07,-11.79,-9.24,-13.65,-13.65
2023-09-08,SNPAM,4.29,2499865.0,10726390.0,3,2023-09-08 17:00,14.0162,0.0,0.0,0.0,20.08,-19.77,9.98,9.93,9.98,20.08,-1.01,-1.01,-10.89,-10.89,-10.89,-11.76,-12.72,-11.76
2023-11-03,SNPAM,4.07,2610857.0,10636999.0,3,2023-11-03 17:00,32.0139,0.0,0.0,0.0,55.25,0.0,6.09,1.89,6.09,16.7,12.39,16.7,28.36,28.26,28.36,55.25,55.15,55.25
2023-11-07,SNPAM,4.51,3486339.0,15724917.0,3,2023-11-07 17:00,37.3607,0.0,0.0,0.0,60.85,0.0,9.99,9.9,9.99,20.97,20.97,20.97,33.03,32.94,33.03,60.85,31.68,31.68
2023-11-08,SNPAM,4.12,4200969.0,17313063.0,2,2023-11-08 13:00,41.0934,0.0,0.0,0.0,46.24,0.0,9.98,9.98,9.98,20.95,20.87,20.95,32.98,32.98,32.98,7.77,7.77,7.77
2023-11-09,SNPAM,4.66,5187735.0,24166598.0,3,2023-11-09 17:00,45.196,0.0,0.0,0.0,32.96,-10.71,9.97,9.9,9.97,20.91,20.91,20.91,32.96,8.85,8.85,7.74,-10.71,7.74
2023-11-14,SNPAM,5.53,8508666.0,47021348.0,1,2023-11-14 12:00,57.1676,0.0,-13.94,-13.94,12.94,-29.41,-22.53,-22.53,-22.53,-14.82,-29.41,-14.82,-6.35,-6.35,-6.35,12.94,-7.29,-7.29
2024-04-24,SNPAM,4.39,4732741.0,20790115.0,3,2024-04-24 17:00,34.2333,0.0,0.0,0.0,8.94,-11.44,8.94,2.65,2.65,-2.06,-2.06,-2.06,-2.16,-9.38,-9.38,-2.6,-3.05,-2.6
2024-05-06,SNPAM,4.26,7043551.0,30017876.0,2,2024-05-06 13:00,40.0173,0.0,-0.25,-0.25,2.35,-8.74,-2.52,-7.31,-7.31,1.93,-7.31,1.93,2.35,-3.19,-0.92,-2.61,-8.74,-8.74
2024-09-19,SNPAM,4.19,2046948.0,8583247.0,2,2024-09-19 13:00,27.3227,0.0,0.0,0.0,0.92,-16.25,-0.37,-8.92,-0.43,0.92,-6.34,-0.31,-1.54,-6.22,-6.22,-13.97,-16.25,-16.18
2025-04-09,SNPAM,4.06,1742689.0,7076568.0,1,2025-04-09 12:00,22.8502,0.37,0.0,0.37,12.88,-1.84,10.23,0.66,10.23,12.88,9.64,12.88,12.88,9.27,9.27,1.55,-1.84,-1.84
2025-04-10,SNPAM,5.44,2147388.0,11676445.0,3,2025-04-10 17:00,25.1874,0.0,0.0,0.0,2.4,-13.55,2.4,-0.53,2.4,2.4,-0.87,-0.87,-1.54,-10.68,-10.08,-12.35,-13.55,-12.35
2025-07-22,SNPAM,6.55,1472259.0,9648722.0,1,2025-07-22 12:00,26.3812,0.0,0.0,0.0,58.6,-0.13,9.94,-0.13,8.99,19.89,1.85,19.89,31.8,27.34,31.17,58.6,54.43,58.6
2025-07-23,SNPAM,4.13,1926616.0,7949626.0,0,2025-07-23 09:00,26.3475,10.08,0.0,9.13,74.36,0.0,20.04,1.98,20.04,31.97,27.5,31.33,44.35,43.84,44.35,74.36,51.82,52.5
2025-07-24,SNPAM,5.6,3158517.0,17683069.0,3,2025-07-24 17:00,31.6271,0.0,0.0,0.0,45.26,0.0,9.94,6.22,9.41,20.26,19.83,20.26,32.29,28.81,32.29,20.21,18.57,18.57
2025-07-25,SNPAM,6.2,4010141.0,24875662.0,1,2025-07-25 12:00,34.7714,0.0,-3.38,-0.48,32.12,-3.38,9.38,8.99,9.38,20.33,17.17,20.33,32.12,15.04,15.55,2.27,-2.05,-2.05
2025-07-28,SNPAM,4.11,5810499.0,23889718.0,2,2025-07-28 13:00,37.8988,0.35,0.0,0.35,21.22,-14.03,10.4,7.5,10.4,21.22,5.54,6.02,0.32,-1.05,-1.05,-1.16,-14.03,-1.16
2022-08-05,SODSN,6.55,297581.0,1948871.0,3,2022-08-05 17:00,3.0575,0.0,0.0,0.0,9.73,-1.88,9.73,5.07,5.07,5.07,2.86,2.86,-1.23,-1.88,-1.23,1.96,-0.65,-0.65
2023-06-08,SODSN,4.68,305564.0,1430045.0,0,2023-06-08 09:00,3.9875,0.0,0.0,0.0,0.31,-11.29,0.31,-2.95,-2.95,-5.89,-8.78,-5.89,-6.33,-9.22,-9.22,0.0,-9.15,0.0
2023-06-09,SODSN,4.42,452158.0,1996441.0,1,2023-06-09 12:00,4.0,0.0,-3.25,-3.25,0.0,-11.56,-6.19,-9.06,-6.19,-6.63,-9.5,-9.5,-9.38,-11.56,-9.38,-1.56,-4.69,-3.12
2024-02-20,SODSN,4.63,2571106.0,11913625.0,1,2024-02-20 12:00,13.475,0.0,0.0,0.0,38.96,0.0,9.93,9.93,9.93,20.87,9.93,20.87,32.93,32.19,32.93,31.82,24.86,24.86
2024-02-21,SODSN,5.38,3426282.0,18440970.0,1,2024-02-21 12:00,14.8125,0.0,0.0,0.0,26.41,0.0,9.96,0.0,9.96,20.93,20.25,20.93,26.41,26.16,26.16,8.95,7.59,7.59
2024-02-22,SODSN,4.53,4723347.0,21390724.0,2,2024-02-22 13:00,16.2875,0.0,0.0,0.0,14.97,-2.15,9.98,9.36,9.98,14.97,14.74,14.74,9.06,3.3,3.3,5.14,-2.15,5.14
2025-04-04,SODSN,4.31,1103541.0,4757518.0,3,2025-04-04 17:00,12.3875,0.0,-2.12,-2.12,0.0,-6.36,-4.14,-6.36,-4.14,-4.14,-5.5,-5.5,-4.19,-5.4,-4.19,-3.68,-5.65,-5.2
2025-06-25,SODSN,5.33,889928.0,4747015.0,1,2025-06-25 12:00,12.9875,0.38,0.0,0.38,5.39,-9.53,5.39,3.46,5.39,5.39,-5.15,-5.15,-5.15,-6.69,-6.69,-8.13,-8.33,-8.33
2025-06-26,SODSN,4.03,1218290.0,4904795.0,1,2025-06-26 12:00,13.4375,1.86,0.0,1.86,1.86,-12.56,1.86,-8.33,-8.33,-8.33,-9.81,-9.81,-11.12,-12.56,-11.21,-7.91,-11.16,-10.7
2025-11-03,SODSN,4.04,1762355.0,7113572.0,2,2025-11-03 13:00,15.95,0.0,0.0,0.0,4.39,-8.86,0.71,-1.25,0.71,4.39,2.27,4.39,4.39,3.37,3.37,-3.61,-8.86,-7.52
2025-11-04,SODSN,4.03,2137535.0,8603980.0,3,2025-11-04 17:00,15.95,0.71,0.0,0.71,4.39,-8.86,4.39,2.27,4.39,4.39,3.37,3.37,3.21,-3.06,-3.06,1.72,-7.52,-1.25
2026-01-16,SODSN,6.83,1545827.0,10554296.0,3,2026-01-16 17:00,13.7625,0.0,-1.0,-1.0,0.0,-7.36,-3.72,-5.99,-4.45,-6.45,-6.99,-6.99,-5.18,-6.09,-6.09,-5.63,-6.54,-6.54
2024-10-11,SOKE,5.47,22059571.0,120768584.0,1,2024-10-11 10:00,13.27,8.29,-4.07,-1.28,15.75,-5.43,6.48,-0.38,1.73,4.37,-3.32,-0.68,0.08,-5.43,-4.3,15.75,7.16,7.16
2024-10-18,SOKE,4.39,55821987.0,245125492.0,2,2024-10-18 11:00,14.64,1.57,-2.87,-2.87,6.49,-4.37,5.19,-1.71,1.37,6.49,-3.01,-1.98,3.14,-4.37,0.0,1.23,-3.69,-2.25
2025-02-14,SOKE,6.23,18721992.0,116672869.0,1,2025-02-14 10:00,13.0,2.54,-6.69,-6.69,2.54,-12.08,-6.08,-8.46,-8.15,-8.15,-10.08,-9.08,-8.62,-11.0,-11.0,-9.08,-12.08,-11.08
2025-04-25,SOKE,4.98,14703648.0,73278648.0,2,2025-04-25 11:00,11.78,0.0,0.0,0.0,4.92,-7.47,4.92,-4.24,-4.16,-0.25,-6.03,-5.18,-4.58,-7.13,-7.13,-3.4,-6.62,-5.69
2025-04-28,SOKE,4.49,18416977.0,82714956.0,1,2025-04-28 10:00,12.07,2.4,-6.55,-6.46,2.4,-9.69,-2.65,-8.29,-7.46,-6.88,-9.36,-9.36,-6.88,-9.69,-8.45,-6.88,-8.86,-8.86
2025-07-29,SOKE,5.59,25789144.0,144095272.0,3,2025-07-29 12:00,12.16,4.19,-4.11,4.19,10.2,-4.11,10.2,0.0,0.0,1.64,-1.23,-0.99,-0.66,-2.8,-2.22,2.14,-0.99,0.74
2026-01-26,SOKE,4.59,19494571.0,89528693.0,3,2026-01-26 12:00,12.36,0.57,-1.05,0.4,5.58,-3.48,2.27,-3.48,-2.18,5.58,-2.83,4.85,5.18,1.29,4.05,5.18,2.51,4.53
2026-03-09,SOKE,4.15,47885580.0,198610220.0,3,2026-03-09 12:00,15.05,1.66,-5.91,1.66,4.85,-5.91,1.66,-3.39,1.59,4.85,-1.13,1.99,3.65,1.0,2.79,3.39,0.2,0.53
2024-11-22,SONME,4.66,3877775.0,18078849.0,2,2024-11-22 11:00,79.8,0.0,-2.94,0.0,15.48,-4.82,9.84,0.0,5.08,15.48,-1.0,12.97,9.52,2.76,2.76,-1.32,-4.82,-2.88
2025-04-11,SONME,6.01,9236773.0,55556964.0,2,2025-04-11 11:00,136.4,0.0,-1.32,0.0,18.18,-8.8,9.97,-5.79,9.97,18.18,-1.03,3.89,6.23,-4.62,-2.05,-0.07,-8.8,-3.23
2024-07-24,SRVGY,11.23,56261976.0,631765640.0,1,2024-07-24 10:00,5.924,22.15,0.0,0.0,22.15,-9.93,9.72,-9.93,5.87,11.28,5.87,8.04,7.97,-0.54,-0.14,-0.61,-8.51,-7.63
2024-07-25,SRVGY,4.38,95488839.0,417831162.0,1,2024-07-25 10:00,5.592,16.24,-4.58,12.16,17.88,-4.58,17.88,12.16,14.45,14.38,5.36,5.79,7.51,0.07,0.21,0.0,-3.79,-3.29
2023-05-02,SUMAS,5.15,276717.0,1424170.0,2,2023-05-02 13:00,88.3,0.0,0.0,0.0,0.0,-13.93,-4.87,-9.97,-9.85,-8.27,-9.8,-9.29,-9.34,-13.82,-13.82,-11.66,-13.93,-12.12
2023-09-15,SUMAS,4.36,1948228.0,8497558.0,3,2023-09-15 17:00,247.8,0.0,0.0,0.0,8.92,-9.97,6.94,-9.97,-9.97,-0.97,-0.97,-0.97,8.92,8.92,8.92,-5.57,-5.57,-5.57
2023-10-23,SUMAS,5.8,1036332.0,6008707.0,1,2023-10-23 12:00,305.6,0.0,-1.83,0.0,36.78,-1.83,9.98,0.0,9.98,20.75,2.78,2.78,13.06,3.27,13.06,36.78,24.35,36.78
2023-10-27,SUMAS,4.1,1883530.0,7721220.0,3,2023-10-27 17:00,380.0,0.0,0.0,0.0,18.42,-12.82,10.0,0.0,10.0,18.42,-1.0,-1.0,-10.89,-10.89,-10.89,7.13,1.32,3.92
2025-01-10,SUMAS,4.13,1438724.0,5935950.0,1,2025-01-10 12:00,388.75,0.0,-3.34,-3.34,0.0,-10.68,-7.07,-9.07,-7.59,-7.33,-10.68,-9.9,-7.4,-8.17,-7.65,-3.15,-6.17,-6.17
2024-10-11,SUNTK,4.56,29192782.0,133158040.0,2,2024-10-11 11:00,19.7,6.6,-3.5,4.06,6.6,-3.5,6.09,0.51,3.96,5.79,2.23,2.94,3.65,-1.73,0.25,4.47,-1.32,-1.02
2025-05-05,SUNTK,4.49,47019639.0,211087781.0,2,2025-05-05 11:00,39.08,2.3,-2.76,0.05,4.45,-3.22,1.64,-3.22,0.2,3.22,0.1,2.25,4.2,-0.97,3.63,4.45,-0.2,3.38
2025-07-03,TARKM,7.87,33497322.0,263497031.0,1,2025-07-03 10:00,403.75,2.97,-10.84,-4.64,4.83,-10.84,-0.19,-8.85,-3.34,4.83,-7.43,-0.37,3.9,-3.28,-2.35,-3.16,-5.63,-5.14
2025-08-26,TARKM,4.7,59000762.0,277164604.0,2,2025-08-26 11:00,431.5,3.36,-4.4,-3.59,6.55,-8.0,0.23,-4.06,-4.06,-2.09,-7.71,-6.32,-2.67,-7.53,-6.37,6.55,-4.11,3.13
2025-10-01,TARKM,5.65,162300867.0,917557859.0,2,2025-10-01 11:00,466.25,8.95,-9.01,-8.42,8.95,-14.53,-5.2,-10.67,-10.4,-6.97,-11.69,-10.03,-9.33,-12.82,-12.33,-12.28,-14.53,-14.37
2026-01-30,TARKM,4.5,88138136.0,396636220.0,2,2026-01-30 11:00,435.75,1.03,-1.78,1.03,15.09,-6.71,8.78,-6.71,2.58,7.52,0.06,4.7,15.09,-1.2,2.01,-0.86,-5.16,-4.19
2026-02-04,TARKM,4.08,150327395.0,613096508.0,3,2026-02-04 12:00,447.25,6.2,-3.35,-0.61,6.2,-9.5,2.74,-7.21,-6.99,-3.41,-7.6,-6.65,-4.7,-7.88,-7.15,-3.75,-9.5,-6.43
2025-12-15,TATEN,5.65,160776923.0,908084848.0,3,2025-12-15 12:00,16.92,5.79,-4.49,-4.49,5.79,-22.04,-4.14,-13.59,-4.14,-3.66,-13.71,-13.71,-13.48,-22.04,-13.48,-12.83,-20.69,-20.51
2026-02-18,TATGD,5.25,28842823.0,151284805.0,1,2026-02-18 10:00,17.46,0.0,-6.07,0.0,12.14,-6.07,9.45,0.57,4.24,12.14,-0.34,0.23,7.1,0.8,3.09,0.97,-3.49,-1.55
2026-02-19,TATGD,6.05,39001629.0,235828829.0,1,2026-02-19 10:00,18.13,5.41,-3.14,0.39,8.0,-8.22,8.0,-4.03,-3.47,3.14,-2.92,-0.72,0.06,-7.34,-4.3,-4.74,-8.22,-6.23
2026-05-06,TATGD,5.09,77847370.0,396039243.0,2,2026-05-06 11:00,19.7,0.56,-4.52,0.56,14.21,-4.52,10.56,0.51,8.63,10.86,4.06,5.28,9.14,-2.28,0.91,14.21,6.9,10.25
2024-05-07,TBORG,4.45,4248155.0,18910563.0,3,2024-05-07 17:00,92.0,0.0,0.0,0.0,4.35,-1.79,0.54,-1.79,-1.79,0.54,-0.38,0.54,3.86,0.65,3.86,3.86,2.61,2.61
2024-06-05,TBORG,5.68,4935000.0,28008082.0,3,2024-06-05 17:00,97.35,0.0,0.0,0.0,18.13,0.0,9.91,9.91,9.91,18.13,9.91,18.13,16.28,10.43,10.43,4.78,3.03,4.78
2024-06-06,TBORG,5.02,5970248.0,29950477.0,1,2024-06-06 12:00,107.0,0.0,0.0,0.0,7.48,-6.26,7.48,0.0,7.48,5.79,0.47,0.47,0.0,-2.34,-2.34,-2.15,-3.08,-2.34
2024-06-07,TBORG,4.81,9423878.0,45293790.0,3,2024-06-07 17:00,113.0,1.77,0.0,1.77,1.77,-11.24,0.18,-4.87,-4.87,-5.31,-7.52,-7.52,-9.73,-11.24,-9.73,-6.81,-8.05,-8.05
2024-09-16,TBORG,4.89,4363436.0,21332124.0,3,2024-09-16 17:00,132.0,0.0,0.0,0.0,19.32,-1.52,2.27,1.44,2.27,2.27,-1.52,-1.52,8.33,7.58,8.33,19.32,7.27,7.27
2024-09-17,TBORG,4.45,5226249.0,23276968.0,3,2024-09-17 17:00,134.8,0.15,0.0,0.15,16.84,-3.56,0.15,-3.56,-3.56,6.08,5.34,6.08,16.69,16.47,16.69,3.56,-1.41,-1.34
2024-09-20,TBORG,5.7,7551751.0,43023151.0,1,2024-09-20 12:00,157.3,0.0,0.0,0.0,0.13,-20.22,0.13,-9.98,-9.98,-11.25,-15.51,-15.45,-14.81,-20.22,-19.64,-14.18,-17.99,-17.36
2024-09-23,TBORG,6.8,10756755.0,73163462.0,2,2024-09-23 11:00,152.0,3.62,-6.84,-6.84,3.62,-17.89,-8.16,-12.57,-12.5,-11.84,-17.43,-16.84,-10.59,-17.11,-12.83,-14.67,-17.89,-16.84
2025-08-19,TBORG,4.02,70873487.0,284988187.0,2,2025-08-19 11:00,174.8,1.54,-2.8,-2.17,12.81,-2.8,5.55,-2.06,3.55,4.41,0.86,1.83,10.98,1.77,9.44,10.13,5.43,8.01
2025-04-07,TDGYO,4.21,12285296.0,51706647.0,2,2025-04-07 11:00,15.72,3.05,-4.77,1.72,3.05,-7.06,1.59,-3.56,-2.04,-0.38,-4.58,-3.94,0.13,-4.26,-2.67,-3.18,-7.06,-5.03
2025-09-29,TDGYO,4.24,21856718.0,92569809.0,3,2025-09-29 12:00,21.68,4.15,-6.83,-3.23,4.15,-8.76,-3.6,-7.8,-6.83,-4.98,-8.3,-7.75,-6.27,-8.76,-7.75,-5.44,-7.98,-7.8
2025-05-12,TEKTU,4.15,45006089.0,186951502.0,2,2025-05-12 11:00,4.97,6.04,-7.44,-3.22,6.04,-12.68,1.01,-6.64,-3.82,-1.61,-5.23,-2.01,-0.2,-10.46,-10.26,-2.01,-10.26,-2.01
2025-05-22,TEKTU,4.46,77249124.0,344225715.0,2,2025-05-22 11:00,5.2,13.08,-4.04,5.96,21.35,-4.04,9.23,0.0,2.69,7.88,-1.73,4.04,5.96,-0.19,4.81,21.35,11.73,13.65
2025-09-19,TEKTU,7.71,81840372.0,631118060.0,1,2025-09-19 10:00,22.96,3.14,-15.55,-15.55,3.14,-23.95,-11.76,-23.95,-18.16,-11.59,-19.43,-14.68,-10.98,-15.29,-14.29,-12.46,-17.9,-17.2
2024-09-30,TERA,4.66,49000918.0,228578647.0,2,2024-09-30 11:00,4.455,3.64,-14.9,3.64,21.21,-14.9,13.94,7.07,13.94,21.21,7.27,11.11,13.13,5.56,5.96,19.8,10.51,15.56
2025-03-04,TERA,4.68,28911805.0,135267722.0,3,2025-03-04 12:00,8.316,0.05,-5.9,-3.68,16.07,-6.82,5.95,-6.82,-1.35,8.5,-1.84,1.68,6.87,-0.81,2.38,16.07,5.52,16.07
2025-03-05,TERA,5.25,40557371.0,212858410.0,2,2025-03-05 11:00,8.3565,2.8,-1.99,-1.83,27.03,-2.32,7.97,-2.32,1.18,6.35,-1.29,1.88,9.85,1.13,5.01,27.03,18.47,27.03
2025-03-13,TERA,4.51,113424543.0,511443461.0,2,2025-03-13 11:00,11.4637,0.2,-8.54,-7.12,10.6,-14.15,-0.88,-14.15,-9.64,-1.37,-8.81,-1.77,7.75,-1.18,4.71,2.55,-4.81,-2.14
2025-06-18,TEZOL,4.36,140939566.0,613878078.0,2,2025-06-18 11:00,20.1,4.38,-0.5,1.89,8.76,-0.5,6.97,-0.5,5.27,5.97,1.09,1.79,4.48,0.7,3.88,8.76,5.67,7.56
