tarih,kat,aralik_pos,sonuc,getiri_net,gun,hisse
2025-11-21,39.955742280516844,0.824,stop,-0.037,0,DAGI
2026-01-08,69.90588467614533,0.614,hedef,0.093,1,DAGI
2026-03-02,8.346096642511313,0.502,hedef,0.093,28,DAGI
2026-04-10,31.763983540165572,0.558,hedef,0.10147457627118628,1,DAGI
2026-04-13,14.648021932518647,0.643,stop,-0.037,0,DAGI
2026-05-26,10.886371577735757,0.69,stop,-0.037,1,DAGI
2024-08-19,15.905796560009636,0.143,hedef,0.093,2,DAPGM
2024-10-07,14.8130358733668,0.289,stop,-0.037,0,DAPGM
2024-10-18,11.602719819291835,0.109,stop,-0.037,0,DAPGM
2024-12-05,14.178878953853818,1.039,stop,-0.037,0,DAPGM
2025-01-14,27.843626390400594,0.875,hedef,0.093,6,DAPGM
2025-02-05,51.25966311185938,0.741,stop,-0.037,0,DAPGM
2025-03-11,8.900431454823075,0.96,stop,-0.037,6,DAPGM
2025-05-15,8.928728754938088,0.998,hedef,0.093,2,DAPGM
2025-06-05,25.752608145222805,0.767,stop,-0.037,4,DAPGM
2025-07-22,179.04205428509056,0.905,hedef,0.093,0,DAPGM
2025-09-11,16.387313639797647,0.935,stop,-0.037,1,DAPGM
2025-09-24,14.361343861504825,0.777,stop,-0.037,0,DAPGM
2025-10-28,43.0285872891691,0.597,stop,-0.037,0,DAPGM
2025-10-30,17.700179471625948,0.574,hedef,0.093,1,DAPGM
2025-12-16,20.833343403948486,0.548,stop,-0.037,2,DAPGM
2026-01-07,80.25524598981656,0.633,stop,-0.037,0,DAPGM
2026-02-06,23.9645152686524,0.487,stop,-0.037,0,DAPGM
2026-03-19,53.371985323639194,0.705,stop,-0.037,1,DAPGM
2026-04-08,11.774860325143273,0.626,stop,-0.037,0,DAPGM
2026-04-28,9.09409429534372,0.47,stop,-0.037,0,DAPGM
2026-05-18,8.304482229473063,0.418,stop,-0.037,0,DAPGM
2024-06-20,16.865363861947603,1.171,stop,-0.037,0,DARDL
2024-07-05,8.36620577996407,0.462,stop,-0.037,3,DARDL
2024-11-29,58.46958689676881,0.485,hedef,0.093,1,DARDL
2024-12-02,41.26998147755878,0.755,stop,-0.037,1,DARDL
2025-02-27,22.471635610766434,0.183,stop,-0.037,0,DARDL
2025-08-08,10.031466070030897,0.659,stop,-0.037,0,DARDL
2025-10-28,47.26167547213651,0.621,stop,-0.037,7,DARDL
2026-05-26,12.320763384385842,0.507,stop,-0.037,3,DARDL
2024-12-16,25.583490561779485,0.928,stop,-0.037,0,DCTTR
2025-06-05,26.690821372339848,0.778,stop,-0.037,1,DCTTR
2025-08-07,8.640289098759888,0.716,hedef,0.093,0,DCTTR
2025-08-13,18.68000247724028,0.563,hedef,0.093,5,DCTTR
2025-08-26,25.8792008547523,0.588,stop,-0.037,1,DCTTR
2025-10-28,37.745060278086214,0.494,stop,-0.037,8,DCTTR
2026-01-14,13.772228659446094,0.387,stop,-0.037,1,DCTTR
2026-03-19,35.01994713199146,0.303,stop,-0.037,1,DCTTR
2026-05-26,60.390745126092455,0.768,stop,-0.037,0,DCTTR
2024-10-10,12.656664115497612,-0.031,stop,-0.037,0,DENGE
2024-10-15,22.312693447457562,-0.012,hedef,0.093,4,DENGE
2025-03-12,18.840166082483986,0.067,stop,-0.037,4,DENGE
2025-04-10,8.878927411305584,0.058,hedef,0.093,1,DENGE
2025-04-16,18.9777833809945,0.184,stop,-0.05978592512728741,1,DENGE
2025-05-22,9.940815787083462,0.208,stop,-0.037,0,DENGE
2025-07-30,9.54495727841683,0.338,stop,-0.037,1,DENGE
2025-10-28,46.828407408731024,0.338,hedef,0.093,1,DENGE
2026-03-19,20.24213104632149,0.225,stop,-0.037,1,DENGE
2026-05-26,16.77996106847513,0.176,acik,,6,DENGE
2024-06-25,8.109139762016463,0.555,stop,-0.037,0,DERHL
2024-07-16,8.864825028527958,0.862,hedef,0.093,1,DERHL
2024-07-19,9.635601509012156,1.017,hedef,0.10749016100178899,1,DERHL
2024-08-26,16.172886092215435,0.904,stop,-0.037,0,DERHL
2024-10-07,16.428554493942485,0.334,hedef,0.093,1,DERHL
2024-10-22,8.851955747470608,0.497,stop,-0.037,0,DERHL
2024-12-11,32.174749250336056,1.026,hedef,0.12122402358142959,1,DERHL
2024-12-12,42.65285605407249,1.199,stop,-0.037,1,DERHL
2024-12-13,10.122940971354543,1.14,stop,-0.037,0,DERHL
2025-01-31,25.707058527200328,0.956,stop,-0.037,0,DERHL
2025-03-14,19.512004762881542,1.127,hedef,0.2021013824884793,2,DERHL
2025-03-18,20.387355234605387,1.122,stop,-0.037,0,DERHL
2025-05-14,16.3970483362315,0.571,hedef,0.10657074109720888,1,DERHL
2025-06-05,39.0576949262611,0.258,stop,-0.037,1,DERHL
2025-09-17,15.478786863972203,0.089,stop,-0.037,0,DERHL
2025-10-28,69.63273654256581,0.059,stop,-0.037,7,DERHL
2025-11-25,35.33229064670667,0.052,stop,-0.037,0,DERHL
2025-12-26,10.534206383283239,0.037,stop,-0.037,2,DERHL
2026-01-23,24.93419714086845,0.044,stop,-0.037,0,DERHL
2026-02-26,32.562603829675616,0.056,stop,-0.037,0,DERHL
2026-03-19,39.336335455431964,0.044,stop,-0.037,0,DERHL
2026-05-26,11.960271624093709,0.044,stop,-0.037,2,DERHL
2024-07-02,11.657348242811501,0.006,stop,-0.04279295154185014,7,DERIM
2024-07-26,10.30091550352694,0.362,hedef,0.093,1,DERIM
2024-07-29,14.89288401378054,0.607,stop,-0.037,1,DERIM
2024-09-23,8.000323659510196,0.205,stop,-0.037,0,DERIM
2024-10-14,37.22662199208041,-0.034,stop,-0.037,5,DERIM
2024-12-12,29.511190290613516,0.359,stop,-0.037,0,DERIM
2024-12-30,18.435067342147537,0.485,stop,-0.037,0,DERIM
2025-02-13,39.69417195614542,0.5,stop,-0.037,0,DERIM
2025-03-19,12.22344658708295,0.132,stop,-0.037,1,DERIM
2025-04-28,71.7441511197143,0.631,stop,-0.08403281027104137,1,DERIM
2025-06-05,15.965045844228923,0.48,stop,-0.037,3,DERIM
2025-10-28,110.11418578335562,0.564,stop,-0.037,7,DERIM
2025-12-19,57.84551306323362,0.276,hedef,0.14228909952606628,8,DERIM
2025-12-31,47.03671928620453,0.491,stop,-0.037,0,DERIM
2026-03-03,10.049258195038997,0.415,stop,-0.037,0,DERIM
2026-03-19,43.15029518457927,0.53,stop,-0.037,0,DERIM
2026-05-26,19.677802406586448,0.351,acik,,6,DERIM
2024-06-24,12.384932403805415,0.66,stop,-0.037,0,DESA
2024-09-12,84.94640967845807,0.24,stop,-0.037,0,DESA
2024-12-12,193.53888846064905,0.23,stop,-0.037,1,DESA
2025-01-10,12.870016047401554,0.187,stop,-0.037,0,DESA
2025-05-09,57.43322235986374,0.184,stop,-0.037,0,DESA
2025-06-05,22.548584218566813,0.228,stop,-0.04349635036496346,4,DESA
2025-09-03,17.789987548668893,0.726,hedef,0.093,4,DESA
2025-10-28,11.572831131738665,0.832,stop,-0.037,3,DESA
2026-03-11,38.39699206749507,0.556,stop,-0.037,0,DESA
2026-05-04,13.05482258944234,0.619,hedef,0.093,1,DESA
2026-05-08,21.32848597729145,0.709,stop,-0.037,0,DESA
2026-05-26,14.45938327286989,0.516,acik,,6,DESA
2024-07-31,12.385367889100097,0.746,stop,-0.037,2,DESPC
2024-09-23,8.020454321958894,0.661,hedef,0.093,4,DESPC
2024-09-24,33.2922936616507,0.851,stop,-0.037,0,DESPC
2025-05-02,9.10655737704918,0.504,stop,-0.037,2,DESPC
2025-05-05,11.354619949138174,0.701,stop,-0.037,0,DESPC
2025-06-05,94.24548515457606,0.473,stop,-0.09113967185527982,4,DESPC
2025-06-30,8.501503964998633,0.326,hedef,0.093,13,DESPC
2025-08-12,26.071130405743865,0.882,hedef,0.093,5,DESPC
2025-09-22,8.528138528138529,1.0,stop,-0.037,1,DESPC
2025-10-28,79.054441260745,0.597,hedef,0.093,2,DESPC
2025-12-30,8.645756153782827,0.244,stop,-0.037,6,DESPC
2026-03-03,49.948037986024005,0.147,stop,-0.037,1,DESPC
2026-03-19,19.158487001519568,0.015,hedef,0.093,19,DESPC
2026-04-24,13.836374223602483,0.259,stop,-0.037,0,DESPC
2026-05-04,9.329108524769971,0.111,hedef,0.093,1,DESPC
2026-05-26,48.95842263180454,0.219,hedef,0.093,2,DESPC
2024-06-24,11.419369134102528,0.056,stop,-0.037,0,DEVA
2024-08-15,9.874945276662162,0.262,stop,-0.037,3,DEVA
2025-03-10,14.352555919409447,0.197,stop,-0.037,0,DEVA
2025-05-12,12.833688432134354,0.157,stop,-0.037,3,DEVA
2025-05-29,9.462971661186785,0.028,stop,-0.03984671532846706,9,DEVA
2025-06-05,23.85718341851221,0.073,stop,-0.07472207563764299,4,DEVA
2025-09-22,21.667622598221968,0.385,stop,-0.037,1,DEVA
2025-10-28,44.250622691746116,0.387,stop,-0.037,8,DEVA
2026-03-02,23.151869443429543,0.336,stop,-0.037,1,DEVA
2026-05-11,8.924482236066678,0.44,stop,-0.037,1,DEVA
2024-07-01,8.186157517899762,-0.398,hedef,0.093,3,DGGYO
2024-08-21,26.413546357411636,0.841,stop,-0.037,0,DGGYO
2025-06-13,8.036501498853818,0.051,hedef,0.093,12,DGGYO
2025-07-31,9.545729860690491,0.446,stop,-0.037,6,DGGYO
2026-03-02,51.4,-0.038,hedef,0.093,6,DGGYO
2026-05-26,12.78456520537343,0.347,stop,-0.037,0,DGGYO
2024-06-20,23.393084356408405,-0.101,stop,-0.037,1,DGNMO
2024-10-01,70.02433914597326,0.103,stop,-0.037,0,DGNMO
2024-10-25,8.59137918019174,0.158,stop,-0.037,17,DGNMO
2024-11-12,48.45387195179718,0.137,stop,-0.037,6,DGNMO
2025-01-06,10.270259253220285,0.234,stop,-0.037,5,DGNMO
2025-03-05,10.380499279477833,0.142,stop,-0.037,0,DGNMO
2025-03-12,20.061105999755075,0.056,stop,-0.037,5,DGNMO
2025-06-05,22.158955742643084,0.072,stop,-0.037,0,DGNMO
2025-08-18,21.84203970669468,0.237,stop,-0.04502281368821292,2,DGNMO
2025-10-02,8.104677926540669,0.091,stop,-0.037,1,DGNMO
2025-10-28,34.69416975552314,0.048,stop,-0.037,9,DGNMO
2026-01-19,9.152643114528772,0.032,stop,-0.037,2,DGNMO
2026-03-12,13.96820940456848,-0.007,stop,-0.037,0,DGNMO
2026-03-19,11.303232813556317,0.007,stop,-0.037,3,DGNMO
2026-04-07,65.78952652791922,0.073,stop,-0.037,0,DGNMO
2026-04-09,17.912160659822877,0.134,hedef,0.09836779324055656,2,DGNMO
2026-04-10,13.04240965412416,0.177,stop,-0.037,1,DGNMO
2024-07-16,10.08264887063768,0.612,hedef,0.093,2,DITAS
2024-07-30,10.393107514905505,1.297,stop,-0.037,0,DITAS
2024-12-04,10.93023255814231,0.1,hedef,0.093,5,DITAS
2024-12-12,32.16636135423787,0.292,stop,-0.037,0,DITAS
2025-01-24,26.838402027476537,0.192,stop,-0.037,0,DITAS
2025-04-15,47.812955072536305,0.219,stop,-0.037,0,DITAS
2025-05-15,20.88149748020191,0.21,stop,-0.037,0,DITAS
2025-05-27,14.610028900649553,0.569,stop,-0.037,0,DITAS
2025-06-05,27.799195404098604,0.574,stop,-0.037,0,DITAS
2025-08-01,32.04604108599313,1.06,stop,-0.037,0,DITAS
2025-10-09,9.530049544054288,0.616,stop,-0.037,2,DITAS
2025-10-23,17.255483905784484,0.543,hedef,0.093,5,DITAS
2025-10-28,46.52660148922829,0.548,hedef,0.093,5,DITAS
2025-12-16,15.565729789308115,1.015,hedef,0.093,4,DITAS
2025-12-25,11.714855089157526,1.07,hedef,0.12735527502254274,1,DITAS
2026-02-09,37.078830292427014,0.786,stop,-0.07439130434782615,1,DITAS
2026-03-19,170.68764091002376,0.742,stop,-0.037,0,DITAS
2026-05-12,13.299586528039859,0.63,hedef,0.12517482885729347,1,DITAS
2026-05-26,45.18513870612665,0.587,stop,-0.037,0,DITAS
2024-06-13,20.21330010445108,-0.113,hedef,0.093,2,DMRGD
2024-12-24,29.025608330676867,0.43,stop,-0.037,0,DMRGD
2024-12-27,10.183452602419782,0.485,stop,-0.037,0,DMRGD
2025-03-03,22.861094876290668,0.599,stop,-0.037,0,DMRGD
2025-04-11,10.07374300855316,1.13,stop,-0.037,0,DMRGD
2025-06-05,71.77929484307487,0.967,stop,-0.037,0,DMRGD
2025-10-10,21.894766355140188,0.594,stop,-0.037,2,DMRGD
2025-10-24,11.390090846465169,0.646,hedef,0.093,2,DMRGD
2025-10-28,42.207275457733026,0.745,stop,-0.037,0,DMRGD
2025-12-05,34.711371237458195,0.544,hedef,0.093,4,DMRGD
2026-03-02,11.933092422615466,0.624,hedef,0.093,1,DMRGD
2026-03-19,34.008534819975374,0.912,stop,-0.037,1,DMRGD
2026-04-08,10.960976781156864,1.011,stop,-0.037,0,DMRGD
2026-04-10,8.00135430258367,1.026,stop,-0.037,0,DMRGD
2026-04-13,21.10889818796855,1.032,stop,-0.037,0,DMRGD
2026-05-06,18.509304097725234,1.112,hedef,0.093,2,DMRGD
2026-05-07,42.53403018229282,1.07,hedef,0.09520994475138134,2,DMRGD
2024-06-20,8.8268156424581,1.25,hedef,0.093,16,DOCO
2024-08-15,85.51282051282051,0.438,stop,-0.037,17,DOCO
2024-09-03,39.38461538461539,0.581,stop,-0.037,1,DOCO
2024-10-18,120.93023255813954,0.52,stop,-0.037,2,DOCO
2024-11-15,85.23255813953489,0.993,stop,-0.037,0,DOCO
2024-12-03,11.36890951276102,0.812,hedef,0.093,10,DOCO
2024-12-26,24.074074074074073,0.854,stop,-0.037,11,DOCO
2025-02-07,16.470588235294116,0.959,hedef,0.093,6,DOCO
2025-04-02,33.80769230769231,0.489,stop,-0.037,0,DOCO
2025-05-30,56.564625850340136,0.723,hedef,0.093,7,DOCO
2025-06-18,37.128571428571426,0.747,stop,-0.037,1,DOCO
2025-08-15,19.555555555555557,1.021,stop,-0.037,43,DOCO
2025-09-05,8.75,0.907,stop,-0.037,4,DOCO
2025-09-17,41.910377358490564,0.93,stop,-0.037,7,DOCO
2025-10-21,67.77310924369748,0.834,stop,-0.037,6,DOCO
2025-12-10,63.46153846153846,0.72,stop,-0.037,0,DOCO
2026-02-02,16.22222222222222,0.8,stop,-0.037,1,DOCO
2026-03-19,17.32323232323232,0.612,stop,-0.037,0,DOCO
2026-05-26,31.144414168937328,0.807,stop,-0.037,1,DOCO
2025-12-29,16.426899013549303,0.198,stop,-0.037,0,DOFRB
2026-03-19,102.3968301513981,0.303,stop,-0.037,0,DOFRB
2026-05-26,19.697669103834365,0.664,hedef,0.093,2,DOFRB
2024-06-27,8.426171902452737,1.017,stop,-0.037,0,DOGUB
2024-08-26,50.80770107085897,0.357,stop,-0.037,0,DOGUB
2024-09-16,17.428656917380412,0.361,stop,-0.037,0,DOGUB
2024-09-30,15.948752902577372,0.103,stop,-0.037,1,DOGUB
2024-11-18,13.668000485024857,0.133,stop,-0.037,1,DOGUB
2024-12-27,11.68070555306171,0.024,stop,-0.037,3,DOGUB
2025-02-05,23.638641425389757,0.124,stop,-0.037,1,DOGUB
2025-05-30,48.42472708809343,0.077,stop,-0.037,0,DOGUB
2025-09-22,8.89046815314915,0.3,hedef,0.10950485436893198,12,DOGUB
2025-10-09,18.296772171733,0.604,stop,-0.037,0,DOGUB
2025-10-21,9.160985214423068,1.104,hedef,0.2017614926987562,2,DOGUB
2025-12-01,8.995084819486733,0.789,stop,-0.037,0,DOGUB
2026-02-11,15.783366386767375,0.449,stop,-0.037,0,DOGUB
2026-03-05,12.86643527445687,0.721,stop,-0.037,0,DOGUB
2026-04-09,10.588791394375503,1.118,stop,-0.037,0,DOGUB
2024-09-09,15.474640423921272,0.195,stop,-0.037,0,DOKTA
2024-11-22,12.88865217118867,0.232,stop,-0.037,0,DOKTA
2024-12-10,8.188225538971807,0.327,stop,-0.037,0,DOKTA
2024-12-20,11.190060811484399,0.592,stop,-0.037,0,DOKTA
2025-02-07,8.634487406284222,0.142,stop,-0.037,0,DOKTA
2025-04-21,8.729187640362426,0.16,hedef,0.093,1,DOKTA
2025-04-22,43.62847028964535,0.277,hedef,0.093,1,DOKTA
2025-04-24,10.851167416370876,0.391,stop,-0.037,0,DOKTA
2025-05-28,29.05990317219452,0.184,stop,-0.037,1,DOKTA
2025-07-10,39.48663747546429,0.226,stop,-0.037,3,DOKTA
2025-08-18,26.128843908135465,0.523,stop,-0.037,1,DOKTA
2025-08-22,32.08573536872204,0.605,stop,-0.037,0,DOKTA
2025-12-22,17.225166695161565,0.267,stop,-0.037,0,DOKTA
2026-01-29,14.901616443823588,0.599,stop,-0.037,0,DOKTA
2026-02-23,8.559140687282339,0.35,stop,-0.037,1,DOKTA
2026-04-20,8.970225366014146,0.34,hedef,0.093,12,DOKTA
2026-05-11,16.24386170035076,0.568,stop,-0.037,0,DOKTA
2026-05-26,14.752734824806712,0.533,hedef,0.093,2,DOKTA
2025-03-06,8.225720181492726,1.169,stop,-0.037,0,DSTKF
2025-04-25,21.816257346301313,1.013,hedef,0.10648314606741571,1,DSTKF
2025-06-03,10.69870180467239,0.861,hedef,0.093,3,DSTKF
2025-06-05,9.549098161697236,0.946,stop,-0.037,0,DSTKF
2025-06-26,9.234835137175937,1.05,stop,-0.037,0,DSTKF
2025-07-23,34.61639162170739,0.972,hedef,0.093,1,DSTKF
2025-07-24,8.340922643248224,1.0,stop,-0.037,0,DSTKF
2025-07-25,16.10231739862934,0.956,stop,-0.037,0,DSTKF
2025-09-05,69.87327821530545,0.996,stop,-0.037,1,DSTKF
2025-10-02,12.201903329380116,0.742,stop,-0.037,0,DSTKF
2025-10-28,16.433996025015592,0.589,hedef,0.093,1,DSTKF
2025-11-05,57.96219032944964,0.682,hedef,0.093,1,DSTKF
2025-12-02,71.98089438700319,1.041,stop,-0.037,0,DSTKF
2025-12-22,718.4388221563,0.537,hedef,0.093,2,DSTKF
2026-03-19,16.586564082067678,0.983,hedef,0.093,13,DSTKF
2026-04-28,10.558202348351278,0.95,stop,-0.037,1,DSTKF
2026-05-15,47.655043586550434,0.603,hedef,0.093,0,DSTKF
2024-07-08,8.947917921535558,0.295,hedef,0.093,0,DUNYH
2024-07-29,9.88376158014333,0.786,stop,-0.037,0,DUNYH
2024-10-07,18.851401179941004,0.64,stop,-0.037,0,DUNYH
2024-10-30,1345.7328113530707,0.645,stop,-0.037,0,DUNYH
2024-12-06,76.70473083197389,0.68,hedef,0.093,1,DUNYH
2024-12-09,8.595873175641671,0.727,hedef,0.13067441860465123,1,DUNYH
2024-12-10,9.035225718194255,1.075,stop,-0.037,0,DUNYH
2025-02-07,26.68314606741573,0.442,stop,-0.037,0,DUNYH
2025-02-26,140.71142284569137,0.517,stop,-0.037,0,DUNYH
2025-04-18,10.012738853503185,0.403,stop,-0.037,6,DUNYH
2025-05-02,8.331829315457005,0.455,stop,-0.037,0,DUNYH
2025-05-05,12.152282067921263,0.654,stop,-0.037,0,DUNYH
2025-05-23,10.346980496160008,0.491,hedef,0.093,6,DUNYH
2025-09-08,16.36060342326661,0.981,stop,-0.037,0,DUNYH
2025-10-02,8.378514336817394,0.872,hedef,0.2018642659279778,2,DUNYH
2025-10-03,53.539039862166184,1.023,stop,-0.037,0,DUNYH
2025-10-28,29.001373812426227,0.741,hedef,0.093,1,DUNYH
2026-03-19,181.8421335627487,0.617,hedef,0.093,11,DUNYH
2026-04-24,80.65918835809259,0.784,stop,-0.037,0,DUNYH
2026-05-13,22.588587263052062,0.827,stop,-0.037,0,DUNYH
2026-05-21,31.254616866195853,1.119,stop,-0.037,0,DUNYH
2026-05-26,8.079009808109126,0.581,stop,-0.037,0,DUNYH
2024-10-30,47.868556148736154,0.171,stop,-0.037,0,DURKN
2024-11-28,8.50958489182782,0.23,stop,-0.037,0,DURKN
2025-03-13,17.453397060226152,0.437,stop,-0.037,0,DURKN
2025-06-05,9.562149593235183,0.258,stop,-0.10000791556728239,4,DURKN
2025-07-10,8.173140578572198,0.181,hedef,0.093,9,DURKN
2025-07-31,8.150361949429039,0.257,hedef,0.09531023102310232,2,DURKN
2025-08-04,11.695334473449888,0.376,stop,-0.037,6,DURKN
2025-10-28,62.8040666816177,0.289,stop,-0.037,6,DURKN
2026-01-06,56.31205448065173,0.357,stop,-0.037,0,DURKN
2026-02-16,26.845872577985993,0.816,hedef,0.093,1,DURKN
2026-03-19,34.88773911805193,0.482,hedef,0.09526644555002772,2,DURKN
2026-05-04,10.472688938922655,0.758,stop,-0.037,0,DURKN
2026-05-26,15.083605695018152,0.757,stop,-0.037,1,DURKN
2024-07-03,20.85232990592477,0.536,stop,-0.037,0,DYOBY
2025-03-28,47.09037413380067,0.398,stop,-0.037,0,DYOBY
2025-06-05,21.600111953506367,0.046,stop,-0.05509160305343507,4,DYOBY
2025-07-07,8.950134912569647,0.154,stop,-0.037,0,DYOBY
2025-09-19,42.88212674702359,0.26,stop,-0.037,0,DYOBY
2025-10-28,9.379343458593414,0.1,stop,-0.037,9,DYOBY
2025-12-11,17.111047599251712,0.117,stop,-0.037,0,DYOBY
2026-02-11,10.334648608296897,0.175,stop,-0.037,1,DYOBY
2026-03-17,13.812288062532328,0.09,stop,-0.037,1,DYOBY
2026-03-19,25.794690590367804,0.066,stop,-0.039983508245877035,1,DYOBY
2026-04-15,22.681129720364403,0.171,hedef,0.10403853690398435,1,DYOBY
2026-04-16,12.551896426387271,0.261,stop,-0.037,0,DYOBY
2026-05-26,16.230975912571274,0.21,stop,-0.037,3,DYOBY
2024-09-23,8.437849374936478,0.329,stop,-0.037,4,EBEBK
2025-03-11,11.906013294172206,0.567,stop,-0.043757775683317505,6,EBEBK
2025-05-02,17.66175953766254,0.132,stop,-0.037,10,EBEBK
2025-06-05,38.9216399127468,0.113,stop,-0.0846470588235293,4,EBEBK
2025-07-01,13.009049773755656,0.331,stop,-0.037,0,EBEBK
2025-07-21,11.166825452539738,0.252,hedef,0.0932661934338953,12,EBEBK
2025-11-27,10.243785276810375,0.685,stop,-0.037,0,EBEBK
2025-12-22,8.922543615388987,0.698,stop,-0.037,4,EBEBK
2026-03-19,15.330507783845462,0.861,stop,-0.037,0,EBEBK
2026-05-26,39.98271030823347,0.973,acik,,6,EBEBK
2026-03-19,38.63137798933449,0.976,stop,-0.037,1,ECOGR
2026-05-26,19.6203854144735,0.954,stop,-0.037,3,ECOGR
2025-03-19,9.554464339181987,0.191,stop,-0.037,2,ECZYT
2025-05-13,9.628993332515238,0.541,stop,-0.037,0,ECZYT
2025-09-29,14.955923457321006,1.064,stop,-0.037,0,ECZYT
2025-10-21,10.482709625391216,0.499,hedef,0.093,7,ECZYT
2026-03-19,82.44335952399115,0.582,stop,-0.037,1,ECZYT
2026-05-08,8.122770328453685,1.0,stop,-0.037,0,ECZYT
2026-05-11,15.24237358963644,0.802,stop,-0.037,5,ECZYT
2026-05-26,8.005999647079584,0.743,stop,-0.037,4,ECZYT
2024-08-22,32.70576557200496,0.737,stop,-0.037,0,EDATA
2024-11-01,12.18154365048294,0.293,stop,-0.037,0,EDATA
2025-02-17,10.687779569794278,0.216,stop,-0.037,1,EDATA
2025-04-21,10.16513350791199,0.319,stop,-0.037,0,EDATA
2025-06-05,36.81293747024442,0.232,stop,-0.09985714285714287,4,EDATA
2025-08-15,8.744167969451228,1.02,stop,-0.037,0,EDATA
2025-08-18,16.06760446361647,0.605,stop,-0.037,2,EDATA
2025-10-28,39.87619847464925,0.539,stop,-0.037,12,EDATA
2025-12-29,23.194965961473883,0.619,hedef,0.14334965034965041,1,EDATA
2025-12-30,21.88404225321563,0.848,stop,-0.037,0,EDATA
2026-03-19,11.095633121827737,0.826,stop,-0.05696481351161164,1,EDATA
2026-04-20,9.252552658828463,0.88,stop,-0.10682014388489203,1,EDATA
2026-04-24,18.205520383865707,0.599,hedef,0.093,0,EDATA
2026-05-26,11.842517817176686,0.61,stop,-0.037,0,EDATA
2024-06-13,35.14840848399275,0.317,stop,-0.037,0,EDIP
2024-10-16,294.2459922108505,0.346,stop,-0.037,0,EDIP
2025-03-12,26.785477491483576,0.507,stop,-0.037,0,EDIP
2025-04-21,9.461911016253488,0.355,stop,-0.037,0,EDIP
2025-04-28,10.1369341955116,0.516,stop,-0.037,0,EDIP
2025-04-30,11.176442594565309,1.068,stop,-0.037,0,EDIP
2025-06-05,18.436170513581807,0.419,stop,-0.037,3,EDIP
2025-07-22,18.59216363574791,0.544,stop,-0.037,6,EDIP
2025-08-06,8.258134365695819,0.664,stop,-0.037,0,EDIP
2025-10-28,30.396779908295123,0.534,stop,-0.037,9,EDIP
2026-02-17,44.53811101905551,0.79,stop,-0.037,0,EDIP
2026-03-19,25.444195595371408,0.577,stop,-0.037,1,EDIP
2026-05-26,8.317091662197896,0.551,acik,,6,EDIP
2025-03-19,20.310931006058368,0.141,stop,-0.037,2,EGEGY
2025-05-02,11.244105841549434,0.798,stop,-0.037,0,EGEGY
2025-06-04,11.676690818818496,1.007,stop,-0.037,5,EGEGY
2025-06-05,21.942522280551824,0.947,stop,-0.04914559386973171,4,EGEGY
2025-07-24,10.774079237829673,0.818,hedef,0.093,7,EGEGY
2025-08-20,8.927064099182273,0.995,hedef,0.093,9,EGEGY
2025-10-28,432.03811206461387,0.871,stop,-0.037,6,EGEGY
2025-12-29,45.83666733346669,0.761,stop,-0.037,0,EGEGY
2026-01-29,9.62038640453635,1.003,stop,-0.037,0,EGEGY
2026-03-02,9.573947305579878,0.582,hedef,0.093,1,EGEGY
2026-03-03,10.54273661245979,0.689,hedef,0.093,1,EGEGY
2026-03-19,64.70059611850657,0.706,stop,-0.037,1,EGEGY
2026-05-04,8.742763349644878,0.863,stop,-0.037,0,EGEGY
2026-05-26,13.05076300591915,0.763,stop,-0.037,1,EGEGY
2024-09-13,13.819759262154134,0.418,stop,-0.037,0,EGEPO
2024-10-24,9.040120793787748,0.136,hedef,0.093,4,EGEPO
2024-11-11,19.82258614807233,0.644,hedef,0.093,4,EGEPO
2025-03-21,36.78562010302331,0.743,stop,-0.037,0,EGEPO
2025-06-05,18.004308083457765,0.598,stop,-0.04762500000000013,4,EGEPO
2025-08-14,9.64377359917205,0.783,stop,-0.037,1,EGEPO
2025-09-08,9.056920494430033,0.681,stop,-0.037,3,EGEPO
2025-10-28,22.45541570148754,0.564,stop,-0.037,8,EGEPO
2025-12-30,33.60642429971845,0.695,stop,-0.037,0,EGEPO
2026-02-02,10.551402776429473,0.839,hedef,0.093,5,EGEPO
2026-03-02,8.452607383363565,0.812,hedef,0.093,2,EGEPO
2026-03-19,39.68445835564158,0.934,stop,-0.037,2,EGEPO
2026-04-24,8.523066768568054,0.981,stop,-0.037,0,EGEPO
2026-05-18,22.742272459420366,0.937,stop,-0.037,1,EGEPO
2024-08-05,16.677901524030528,-0.017,stop,-0.037,0,EGPRO
2024-08-22,22.37149790425933,-0.009,stop,-0.037,1,EGPRO
2025-01-10,26.99548872180508,0.344,stop,-0.037,1,EGPRO
2025-02-26,8.435813034891373,0.108,stop,-0.037,1,EGPRO
2025-05-12,10.197112848304634,0.157,stop,-0.037,1,EGPRO
2025-05-13,9.071736106511226,0.138,stop,-0.037,0,EGPRO
2025-06-05,17.01600902457757,0.03,stop,-0.0784285714285714,4,EGPRO
2025-09-12,9.556513057642793,0.371,stop,-0.037,1,EGPRO
2025-10-28,22.34258142340169,0.465,hedef,0.093,3,EGPRO
2026-02-25,18.618494755066706,0.594,stop,-0.037,0,EGPRO
2026-03-04,9.737334779639227,0.435,stop,-0.037,3,EGPRO
2026-03-19,55.82424367153735,0.607,stop,-0.037,6,EGPRO
2026-04-16,18.97746907772056,0.93,stop,-0.037,0,EGPRO
2026-05-26,16.33474310121017,0.772,stop,-0.037,5,EGPRO
