mfe,mae,sinyal,kat_gerceklesen,hisse
0.02530900708129824,-0.04473219441574783,False,0.019343030870838815,ISKPL
0.09784507724427582,-0.008153757120869187,False,0.6244923185590848,ISKPL
0.03504043379532362,-0.01078166813918846,False,0.8365587539196385,ISKPL
0.002107481708164549,-0.022128557935727433,False,0.942718281359269,ISKPL
0.023809525495775752,-0.010582011331455754,False,0.5263320893789055,ISKPL
0.011410785519919475,-0.012966805879495502,False,0.32219039655564347,ISKPL
0.0,-0.026707757357451345,False,1.1765627175274087,ISKPL
0.017196454016072726,-0.009900990789626807,False,1.4515974898862791,ISKPL
0.019557383207856383,-0.008749357267700653,False,0.6035842802191876,ISKPL
0.007179487698249831,-0.04358974312656272,False,0.5193045403361659,ISKPL
0.014150944388977793,-0.04926624714336214,False,0.8222156703767841,ISKPL
0.004343105619298404,-0.02280130450131712,False,2.285196643136698,ISKPL
0.002173913193300736,-0.013586957458129212,False,0.9286463798532228,ISKPL
0.005464481252977604,-0.03278688751786607,False,2.5534564401697057,ISKPL
0.050847457289812104,-0.0158192061926814,False,0.93720459149226,ISKPL
0.017505467819956433,-0.00820568984713399,False,0.5078282392218642,ISKPL
0.012756517813449664,-0.0016638936278413619,False,0.01643027664663193,ISKPL
0.014900663294452832,-0.01048565194794826,False,0.651581327633673,ISKPL
0.027397258317400253,-0.0005479452435531718,False,0.23181749610281813,ISKPL
0.0133689849141716,-0.026737966060972784,False,2.2053541995592028,ISKPL
0.0010982977151425821,-0.014827019154425858,False,0.9135404498202595,ISKPL
0.012074644089561826,-0.02140505088604161,False,0.16339068110702804,ISKPL
0.01138828329672581,-0.010303688344147188,False,0.3512765733897903,ISKPL
0.02720348008959861,-0.0027203483922561,False,0.3352544543638801,ISKPL
0.01866666799926442,-0.0042666669712603245,False,1.1420208704505477,ISKPL
0.008900524183966807,-0.013612566399008208,False,2.5986517811944077,ISKPL
0.0031185033354605984,-0.009875260562291932,True,3.4167523711576604,ISKPL
0.0155844130083449,-0.006753247222833103,False,0.17495050180921923,ISKPL
0.0,-0.04642857117183008,True,3.339169043064094,ISKPL
0.03195390111691809,-0.009952855595723453,False,1.4289062930892638,ISKPL
0.005141384906537816,-0.03701799740618594,False,0.6425273597811243,ISKPL
0.010498688401731515,-0.018372704703029985,False,1.2357861240457382,ISKPL
0.0,-0.016238869656180377,False,0.4891877637131271,ISKPL
0.0074270562303162535,-0.01591512049353483,False,0.006447952130460195,ISKPL
0.008606778457265873,-0.020979018699923135,False,0.09101221410295052,ISKPL
0.03615758491088039,-0.008094977894532285,False,0.2013413499590345,ISKPL
0.009424084430082358,-0.020942409844627807,False,0.7535235584016023,ISKPL
0.004158004447280872,-0.019750521124583864,False,0.030243629235413703,ISKPL
0.03878406611448937,-0.013626835337534393,False,0.04383135364888558,ISKPL
0.0070850207481159,-0.02226720450023223,False,2.106180297397478,ISKPL
0.0015408285368592178,-0.03954802531776447,False,1.275821333929276,ISKPL
0.04458598668952218,0.0,False,0.9114515710206018,ISKPL
0.02383419489395644,-0.00777202126441523,False,2.180914512922308,ISKPL
0.00975359048284452,-0.024127311719483235,False,0.4222841225627865,ISKPL
0.061538462372187075,-0.00358974023631331,False,0.5447665286306976,ISKPL
0.0,-0.04527162944354857,False,1.833749306710892,ISKPL
0.008970976886969462,-0.008970976886969462,False,1.237151248164409,ISKPL
0.013829788218713723,-0.01808510392329432,False,0.4227866336790572,ISKPL
0.09677419672510501,-0.003225806683757604,False,0.7560614752862787,ISKPL
